course_in,distance,sector_n,gender_n,sisben,typerh_n,maritalstatus_mother_n,maritalstatus_father_n,social_class,type_etnia_n,age_frac,age,grade_n,brother_school,score_sisben,year,natural_sciences,social_sciences,peace_chair,arts,ethic,sports,religion,spanish,english,math,technology,entrepreneurship,date_dropout,Class
10,0.4494751661,1,1,1,2,2,2,1,4,15.1805555555556,16,11,0,48,2016,3.3,3.5,3.6,3.4,3.5,4.7,3.7,3.9,3.4,3.8,3.7,3,,0
10,0.1526047044,1,2,2,2,3,3,2,0,16.4888888888889,15,11,1,38.36,2016,3.3,3,3.5,3.1,3.4,3.3,3.5,4,3.3,3.5,3.4,3.1,,0
10,0.1526047044,1,1,2,8,3,3,2,0,15.7138888888889,16,11,1,48,2016,3.2,3.2,3.5,3.4,3.9,3.8,3.5,4.2,3.6,3.5,3.6,3.1,,0
10,0.2520241796,3,1,1,2,2,2,2,0,15.1444444444444,16,11,1,24,2016,3.6,4,3.9,4.2,4.3,4.2,4.3,4.1,4,4.1,3.9,3.9,,0
10,1.0734876657,1,1,1,6,1,6,1,0,16.6333333333333,16,11,0,33.5,2016,3.2,3.4,3.5,3.2,3.3,4.4,3.5,3.9,3.6,3.7,3.5,3.1,,0
10,0.2955823576,3,1,2,8,3,3,2,0,17.1638888888889,15,11,1,2,2016,3.1,3.3,3.5,3.2,2.7,3.7,3.5,3.9,2.6,3.3,3.5,3.1,,0
10,1.2197329773,1,2,2,8,3,3,1,0,16.2166666666667,15,11,1,28.5,2016,3.6,3.7,4.2,4.1,4.1,4.8,3.9,4,4.2,3.9,3.9,4,,0
10,2.1652403355,3,2,9,6,1,1,2,4,18.0972222222222,17,11,1,0,2016,3.7,3.8,3.7,3.5,3.5,4.5,3.8,4.5,3.7,3.7,3.7,3.7,,0
10,0.5996620093,3,2,9,6,1,1,2,0,15.6305555555556,15,11,0,0,2016,3.4,3.7,3.6,3.5,3.7,3.9,3.6,4.1,3.4,3.8,3.4,3.8,,0
10,0.1028446838,1,1,1,8,2,2,2,0,15.2111111111111,16,11,1,9,2016,3.6,3.7,3.7,3.2,3.6,4,3.6,3.8,3.2,3.8,3.7,3.4,,0
10,0.2361801518,2,1,1,2,1,6,2,0,15.8444444444444,18,11,1,21.36,2016,3.3,3.2,3.6,3.4,3.3,3.7,3.9,4.1,3.5,3.3,3.6,3.2,,0
10,0.0425129974,3,2,9,1,1,1,2,0,15.2083333333333,15,11,0,0,2016,3.2,3.6,2.5,3.1,3.3,3.8,3.4,3.5,1.9,3.1,3.4,3.1,,0
10,0.4113549748,1,1,1,2,1,1,2,0,15.4777777777778,16,11,1,55.31,2016,3.2,3.6,3.8,3.7,4,4.1,3.9,4,3.7,3.3,3.6,3.3,,0
10,1.2248648885,1,1,2,8,1,6,2,0,15.6916666666667,17,11,0,12,2016,3.2,3.6,3.7,3.1,3.9,3.4,4,3.7,3.5,3.1,3.4,3,,0
10,4.6258648217,1,1,2,8,2,2,2,0,15.5944444444444,16,11,2,0,2016,3.2,3.5,3.1,3.3,3.3,3.6,3.6,4,3.1,3,3.2,3.1,,0
10,0.5711283147,1,2,1,8,4,4,1,0,16.1388888888889,15,11,0,23.9,2016,3.3,3.5,3.5,3.5,4.1,3.8,3.8,4.2,3.6,3.2,3.4,3.5,,0
10,0.9155938391,1,1,1,2,2,2,1,0,17.7000000000000,15,11,1,31.67,2016,3.5,3.2,3.2,3.3,3.3,3.2,3.3,3.8,3.2,3.2,3.4,3,,0
10,0.4369563314,1,2,2,2,2,2,2,0,15.2055555555556,18,11,2,31,2016,3,3.3,3,2.9,3.4,3.3,3.4,4.1,2.2,3.6,3.3,3.1,,0
10,2.0805954628,1,2,1,8,1,1,2,4,16.7972222222222,17,11,0,16.30,2016,3.3,3.4,3,3.2,3.4,3.6,3.6,4,3,3,3.3,3,,0
10,0.6481960309,3,2,2,8,1,2,2,0,15.6305555555556,17,11,0,0,2016,3.4,3.5,3.2,3.4,3.4,3.5,3.5,4.1,3.1,3.4,3.4,3.2,,0
10,0.8008016302,1,1,2,8,4,4,2,0,16.3194444444444,14,11,0,0,2016,3.3,3.5,3.4,3.9,4.2,3.4,3,3.3,3.8,3.6,3.6,3.1,,0
10,0.2925818555,1,2,1,2,1,3,2,0,17.3472222222222,16,11,1,19,2016,3.3,3.9,3.4,3.2,3.5,3.6,3.4,4,3.1,3.6,3.3,3.8,,0
10,0.6250942156,3,2,2,8,4,4,2,0,16.9527777777778,15,11,0,11,2016,3.4,3.6,3.3,3.4,3.2,3.1,3.4,4.3,3.1,3.2,3.3,3.4,,0
10,0.5299386381,3,2,2,8,3,3,2,1,15.9527777777778,16,11,1,80,2016,3.5,3.7,3.5,3.2,3.7,3.7,4.1,4.4,3.6,3.3,3.6,3.2,,0
10,0.6345820806,1,1,9,8,3,6,2,0,17.5500000000000,15,11,0,0,2016,3.8,3.5,3.8,3.3,4.1,3.7,3.9,4.3,4.1,3.6,3.7,3.8,,0
10,0.6946292496,1,1,9,8,3,3,2,0,16.1527777777778,16,11,0,0,2016,3.5,3.8,3.5,3.1,3.8,4.5,4.1,4.5,4,3.6,3.8,4,,0
10,0.6627505637,3,2,2,8,1,1,2,0,16.0083333333333,17,11,0,49,2016,3.8,3.8,3.5,3.5,3.8,3.1,4.1,4.4,3.6,3.5,3.5,3.6,,0
10,0.7764418333,3,1,3,8,2,2,2,0,15.8666666666667,16,11,0,52,2016,3.4,3.3,3.6,3.3,3.9,4.4,4.1,3.7,4.1,3.5,3.8,3.6,,0
10,0.6066036974,1,2,9,2,3,3,2,0,16.9277777777778,16,11,0,0,2016,3.5,3.6,3.5,3.4,3.6,3.5,4,4,3.3,3.4,3.6,3.4,,0
10,0.0920933558,1,1,2,8,3,3,2,0,17.0305555555556,16,11,0,0,2016,3.5,3.3,3.7,3.1,4.1,3.9,4.3,3.8,4.1,3.6,3.8,3.1,,0
10,1.4846094360,1,1,1,8,4,2,1,0,17.0750000000000,16,11,0,0,2016,3.6,4.2,3.9,3.3,4.3,4.1,4.3,4.5,3.3,3.9,4.1,4.2,,0
10,0.1581526898,3,2,2,8,3,3,2,0,15.1333333333333,16,11,0,33,2016,3.7,4.1,3.7,3.4,4.3,4.7,4.2,4.1,3.7,3.8,3.7,4,,0
10,0.6752132435,1,1,2,2,2,2,2,0,16.3388888888889,16,11,0,48,2016,4.1,4.4,3.5,3.7,4.4,4.6,3.8,4.3,3.6,3.7,3.9,3.7,,0
10,1.0196709969,1,2,1,8,1,6,1,0,15.1166666666667,17,11,1,45.72,2016,3.1,3.4,3.5,3.3,3.9,4.5,4.2,3.8,3.6,3.7,3.9,3.6,,0
10,0.6550345483,1,1,2,6,5,5,2,0,16.8055555555556,17,11,0,34,2016,3.8,3.6,4,3.3,4.4,4.6,4.6,4.1,4.2,3.9,4.1,3.5,,0
10,0.4296568853,3,2,2,2,5,6,2,1,15.6500000000000,17,11,1,17.11,2016,3.4,3.9,3.3,3.6,3.9,4.4,4.3,4.2,3.7,4,3.9,3.6,,0
10,0.2916741611,3,2,2,4,3,3,2,0,15.3888888888889,16,11,0,49,2016,3.7,3.8,4,3.2,4.4,4,3.9,4.4,3.6,3.9,3.9,3.8,,0
10,0.2533287902,3,2,9,8,1,6,1,0,15.6861111111111,16,11,0,20.49,2016,3.4,3.5,3.1,3,2.8,4,4.2,4,3.4,3.8,3,3.1,,0
10,0.0116878423,1,2,2,8,1,3,2,0,16.1611111111111,17,10,0,0,2016,3.2,3.7,3.5,3.3,3.3,4,3.5,4.2,3.2,3.5,3.9,3.3,,0
10,0.3458257057,1,2,9,8,3,3,2,0,16.4472222222222,15,11,1,0,2016,3.2,3.7,3.5,2.9,3.4,3.8,4.1,3.7,3.3,3.8,3.8,3.1,,0
10,0.8449691496,1,1,9,8,3,3,1,0,14.5111111111111,15,11,1,0,2016,3.4,3.4,3.7,3.4,4,3.8,4.1,3.9,3.3,3.6,3.9,3.2,,0
11,0.3607045127,1,2,9,8,2,2,2,0,15.3583333333333,19,11,0,37,2016,3.6,3.8,3.6,3.5,4.2,4.2,4,4.5,4.3,3.4,3.7,3.8,,0
11,0.3875371542,3,2,9,2,2,2,2,0,16.6416666666667,17,11,1,0,2016,3.5,3.5,3.5,3.4,4.1,3.6,4,4.2,4.4,3.6,3.7,3.8,,0
11,0.2781155925,3,1,9,8,4,4,2,0,15.2027777777778,16,11,0,0,2016,3.9,3.8,3.6,3.8,4,4.5,4.8,4,4.7,3.8,4.1,4,,0
11,0.5695646902,3,1,2,8,1,6,2,0,16.3916666666667,17,11,1,2,2016,3.5,3.5,3.4,3.6,4.1,3.9,4.3,4.1,4.6,3.5,4.1,3.6,,0
11,0.0981637408,1,1,1,8,2,2,2,4,17.7444444444444,16,11,2,32,2016,3.3,3.1,3.4,3.4,3.6,3.8,4.2,3.7,4.1,3.7,3.6,3,,0
11,0.3244779605,1,2,2,8,2,2,2,0,15.0277777777778,17,11,0,0,2016,3.1,2.9,3.3,3.1,3.7,3.6,3.8,3.9,4.1,3.3,3.8,3.7,,0
11,0.4337967651,3,1,9,4,1,3,2,0,15.8000000000000,16,11,0,0,2016,3.6,3.5,3.7,3.5,3.8,4.3,4.7,3.7,4.2,4,3.7,3.4,,0
11,0.3187627757,1,2,3,8,1,3,2,0,16.5416666666667,17,11,0,43,2016,3.5,3.6,3.4,3.2,4.3,4.2,3.6,4.7,4.4,3.6,3.8,3.7,,0
11,0.1333105238,3,2,2,7,3,3,2,0,16.4305555555556,17,11,1,43,2016,3.8,4.2,4,4,4.5,4.7,4.9,4.7,4.6,4.1,4,4.3,,0
11,0.3773906171,1,2,2,2,2,6,2,0,15.5194444444444,18,11,5,60,2016,3.4,3.8,3.2,3.4,3.7,4.4,4.7,4.4,4.5,3.7,3.7,3.7,,0
11,0.4343707059,1,2,2,2,2,2,2,0,15.4527777777778,17,11,3,40,2016,3.4,3.3,3,3.1,4.2,3.8,4.2,4.3,4.5,3.5,3.5,3.6,,0
11,3.6190294676,1,1,1,8,3,3,2,0,15.2527777777778,18,11,0,22,2016,3.5,3.7,3.7,3.4,4.4,4.3,4.7,3.7,4.5,3.9,4,4.1,,0
11,1.5151520332,1,2,3,2,3,3,3,0,17.9611111111111,17,11,0,60,2016,3.4,3.6,3.5,3.3,3.4,4.4,4.2,4.5,4.4,3.6,3.6,3.6,,0
11,0.3456228884,1,2,1,8,2,2,2,0,16.9500000000000,17,11,0,60,2016,3.5,3.4,3.5,3.6,3.7,3.8,4,3.7,4.3,3.5,3.9,3,,0
11,0.1933188991,3,1,2,6,2,2,2,0,16.5000000000000,17,11,0,47,2016,3.6,3.6,3.9,3.7,4.7,4.2,4.8,3.9,4.6,3.7,3.9,3.5,,0
11,0.0342028045,3,2,2,8,1,1,2,0,17.2222222222222,17,11,1,52,2016,3.9,3.9,3.9,3.9,4.5,4.8,4,4.4,4.6,4,4.1,4,,0
11,2.2732858421,1,2,3,8,2,2,2,0,13.6250000000000,16,11,0,59.91,2016,3.3,3.7,3.2,3.2,3.3,3.6,3.5,4.1,3.7,3.3,3.7,3.6,,0
11,0.8452503523,1,2,2,8,1,3,2,1,15.9638888888889,16,11,0,2,2016,3.7,3.7,3.4,3.1,3.6,4.2,4,4.6,4.3,3.4,3.6,3.6,,0
11,0.4892763742,1,2,9,2,3,4,2,0,16.2916666666667,16,11,1,0,2016,3.8,4.1,3.9,3.9,4.3,4.5,4.7,4.6,4.5,4.1,3.9,4,,0
11,2.6248915337,1,1,9,8,2,2,1,0,15.4166666666667,17,11,0,0,2016,3.4,3.5,3.4,3.1,3.4,3.9,4.1,3.8,4.2,3.6,3.8,3.3,,0
11,0.3850180102,1,2,9,2,1,1,2,0,15.7472222222222,16,11,1,0,2016,3.8,3.9,3.5,4.2,4.2,4.4,4.8,4.1,4.8,4,3.9,4.1,,0
11,0.3897311483,1,2,9,8,2,2,2,0,16.2555555555556,17,11,0,0,2016,3.5,4.2,3.5,3.3,3.7,3.5,4.4,4.6,3.7,3.2,3.6,4.1,,0
11,0.3149228499,1,2,2,8,1,1,2,0,14.7194444444444,17,11,0,63,2016,3.7,3.8,3.3,3.6,4,4.1,4.4,4.6,4,3.7,3.7,3.9,,0
11,0.7344505924,3,1,2,6,1,6,2,0,15.7944444444444,19,11,1,22,2016,3.5,3.7,3.2,3.5,4.2,4.7,4.2,3.4,4.5,3.5,4.1,3.9,,0
11,0.7446556786,3,2,2,8,2,2,2,0,16.5138888888889,19,11,1,44.44,2016,3.3,3.1,3,3.2,3.2,3.9,3.5,3.9,3.7,3.1,3,3.4,,0
11,1.2344582250,1,2,2,8,2,2,2,0,16.0138888888889,17,11,2,47,2016,4.1,4.3,3.7,3.9,4.1,4.7,4.6,4.2,4.4,3.8,3.8,4.1,,0
11,0.6837009346,3,1,1,2,1,1,1,0,15.8944444444444,17,11,1,52.88,2016,3.3,3.6,3.3,3.4,4.7,4.5,4.2,3.9,3.4,3.4,4,3.3,,0
11,0.3373548489,1,2,2,5,1,1,2,0,15.7250000000000,17,11,0,0,2016,3.2,3.4,3.2,3.1,4,4,4,4.1,3.4,3.1,3.6,3,,0
11,0.0981637408,1,2,1,8,2,2,1,4,16.2722222222222,18,11,2,0,2016,3.1,3.9,3.4,3.4,3.4,4.3,4.2,4.3,3.1,3.3,3.8,4,,0
11,0.6472984292,1,1,2,2,2,2,2,0,15.5194444444444,18,11,0,69,2016,3.2,3.3,3.3,3.2,4.5,4.2,4.1,3.8,4.2,3.2,3.9,3.1,,0
11,4.6258648217,1,2,2,2,2,2,2,0,15.8194444444444,18,11,2,0,2016,3.2,3.1,3.2,3.2,4.4,4,3.5,4.2,3.6,3.3,3.7,3.3,,0
11,0.7484773974,1,2,2,8,5,5,2,0,16.8138888888889,17,11,0,58.5,2016,3.1,3.2,3.4,3.1,4.1,3.8,3.9,4.4,3.5,3.4,3.6,3.5,,0
11,0.4049716599,1,1,2,8,2,2,2,0,17.3361111111111,17,11,0,0,2016,3.9,3.7,3.3,3.6,4.6,4.5,3.8,4,3.9,3.6,4,3.6,,0
11,0.1862335120,1,1,2,8,1,1,2,0,17.3555555555556,18,11,0,37,2016,3.1,3.4,3.6,3.3,4.8,4.3,4.2,3.6,4.4,3.6,3.8,3.3,,0
11,0.9914471029,1,1,2,2,2,2,2,0,15.9277777777778,17,11,1,37,2016,3.2,3.4,3.6,3.3,4,4,4.1,3.5,3.8,3.6,3.6,3.1,,0
11,0.0556359726,1,1,2,8,2,2,2,0,16.3472222222222,18,11,0,53,2016,3.5,3.4,3.5,3,4.8,4.3,4.2,3.7,4.1,3.7,3.9,3.8,,0
11,0.9504693376,1,2,9,6,4,4,2,0,17.3361111111111,18,11,0,0,2016,3.3,3.3,3.3,3.2,4,4.2,4,4,3.3,3.4,3.6,3.2,,0
11,1.0942751180,1,2,9,8,3,6,2,0,15.2583333333333,17,10,0,0,2016,3.3,3.4,3.4,3.3,3.6,4.2,3.8,3.9,3.6,3.4,3.6,3.6,,0
11,0.5695646902,1,1,9,8,1,3,2,1,15.2305555555556,18,11,0,0,2016,3.4,3.5,3.5,3.4,4.2,3.9,3.9,3.8,3.6,3.4,3.7,3.6,,0
11,1.6013271389,1,2,1,2,3,3,2,0,18.6583333333333,18,11,0,37,2016,3.1,3.5,3.2,3,4.2,4.3,4.1,4.5,3.8,3.2,3.8,3.4,,0
11,0.8666284678,1,2,2,8,4,6,2,0,16.5500000000000,18,11,0,48,2016,3,3.2,3,3.7,3.5,4.5,3.5,3.2,3.2,3.2,3.5,3.5,,0
11,1.1974812464,3,1,9,6,3,3,1,0,16.3805555555556,17,11,0,0,2016,3.4,3.5,3.5,3.6,4.1,4.5,4.1,3.9,3.5,3.7,3.9,3.6,,0
11,0.6810687591,3,1,9,8,2,1,1,0,16.5722222222222,17,11,0,0,2016,3.4,4,3.7,3.4,3.7,3.7,3.7,4.1,4,3.6,3.8,3.8,,0
11,1.5086207306,3,2,1,8,2,2,1,0,16.3388888888889,17,11,0,24.97,2016,3.2,3.4,3.3,3.1,4.1,3.6,3.8,4,3.8,3.6,3.5,3.4,,0
11,0.1925774161,3,1,1,8,3,3,1,1,16.8194444444444,17,11,1,28.29,2016,3.4,3.3,3.4,3.2,4.3,4.1,4.1,3.9,3.7,3.2,3.7,3.4,,0
11,1.2344582250,1,1,9,8,2,2,1,0,16.0583333333333,17,11,0,0,2016,3.3,3.2,3.5,3.4,4.8,4.3,4.2,4,4.2,3.8,4,3.4,,0
11,0.7446556786,3,2,2,8,2,2,2,0,16.6111111111111,16,11,1,44.44,2016,3.2,3.4,3.4,3.2,3.7,3.9,4.1,4.4,3.5,3.3,3.7,3.2,,0
11,0.8449691496,1,1,1,8,3,3,1,0,16.7694444444444,17,11,2,0,2016,3.5,3.5,3.3,3.5,3.8,4,4.2,4,3.8,3.8,4,3.3,,0
11,1.7038268635,1,1,1,8,2,2,2,4,17.9277777777778,19,11,0,0,2016,3.3,3.5,3.5,3,3.9,4,3.9,4,3,3.3,3.6,3.3,,0
11,0.5932088823,3,1,9,2,1,5,2,0,16.5555555555556,18,11,0,0,2016,3.1,3.5,3.5,3.3,3.4,3.8,3.9,3.7,4.4,3.1,3.6,3.4,,0
11,0.5984257786,3,1,9,8,3,3,2,1,17.7638888888889,17,11,1,0,2016,3.9,3.7,3.7,3.8,3.5,3.6,4.5,4.3,4,4,3.8,3.8,,0
11,0.3908259307,3,1,2,8,2,2,2,0,16.7527777777778,17,11,0,39.9,2016,3.2,3.6,3.4,3.5,3.6,4,3.5,4.5,3.8,3.1,3.8,3.5,,0
11,0.1028446838,1,2,1,8,2,2,2,0,16.8944444444444,19,11,1,9,2016,3,3.2,3,3,3.3,3.5,3.6,4.6,3.5,2.8,3.5,3.5,,0
11,0.2361801518,1,2,1,2,4,2,2,0,16.4694444444444,18,11,3,43.72,2016,3.7,3.8,3.3,3.7,3.9,4.2,4.2,4,4,3.6,3.8,3.6,,0
11,0.7196659230,1,1,2,4,2,2,2,0,16.7444444444444,17,11,0,0,2016,3,3.3,3.3,3.2,3,3.6,3.7,3.6,4,3.1,3.8,3.2,,0
11,0.3266329878,3,1,1,8,2,2,2,0,16.3027777777778,20,11,0,0,2016,3.5,3.8,3.5,3.3,4,4.7,4.3,4.3,4.5,3.7,3.7,3.4,,0
11,1.0386790179,1,1,1,2,1,1,2,0,15.8222222222222,17,11,0,37.02,2016,4.6,4.6,4.5,4.7,4.7,5,4.6,4.7,5,4.5,4.2,4.8,,0
11,1.0064689906,1,2,9,8,3,4,1,0,16.3833333333333,17,11,1,0,2016,3.6,3.8,3.5,3.5,3.7,4.8,4.2,4.7,4.7,3.7,4,3.9,,0
11,1.0220068228,1,1,1,2,2,2,1,0,16.7250000000000,18,11,0,0,2016,3.3,3.2,3.2,3.1,3.3,3.8,4.1,4,3.5,3.2,3.5,3.3,,0
11,1.3434294711,1,2,1,7,6,6,1,0,15.9027777777778,19,11,0,0,2016,3.3,3.8,3.4,3.5,3.7,4.5,4.1,4.4,4.1,3.4,3.6,4.3,,0
11,1.8326058627,1,1,1,8,1,6,1,1,17.0500000000000,17,11,0,29.2,2016,3.1,3.4,3.4,3.5,3.8,4,3.8,4.4,3.9,3.1,3.9,3.1,,0
11,0.2934195896,1,1,9,8,3,3,2,0,16.4583333333333,16,11,2,0,2016,3.2,3.4,3.3,3.3,3.4,4.2,4.4,4.1,4.4,3.5,3.7,3.3,,0
11,0.7252959347,3,1,1,2,2,2,1,0,18.6277777777778,17,11,0,0,2016,3.3,3.4,3.4,3.5,4,4.4,4.2,4,3.9,3.2,3.6,3.7,,0
11,0.6066036974,3,1,2,2,5,6,2,0,18.6166666666667,16,11,0,42,2016,3.6,3.8,3.8,3.7,3.3,4.4,4.6,4.2,3.6,4,3.9,4.3,,0
11,0.9145124751,1,1,1,8,1,1,1,0,16.7722222222222,17,11,0,55.5,2016,3.6,4.1,3.9,4,4.3,4.5,4.6,4.3,4.8,4.1,4,4.2,,0
11,0.3597888604,1,2,2,1,2,2,2,0,18.1444444444444,17,11,0,30,2016,3,3.8,3.7,3.5,3.8,4.4,4.4,4.4,3.3,3.5,3.9,4.1,,0
11,0.4786021698,1,1,2,8,2,2,2,0,19.8750000000000,18,11,1,55.5,2016,3.2,3.7,3.5,3.2,3.5,4.3,4.2,3.9,4,3.5,3.5,3.3,,0
11,1.5310293863,1,2,1,8,1,1,2,0,16.9472222222222,18,11,0,48,2016,3.8,3.9,3.5,3.6,4,3.8,4,4.1,2.9,3,3.5,4.8,,0
11,0.7939150576,1,1,2,8,2,2,2,0,16.4583333333333,17,11,0,47.9,2016,3.6,4.1,3.9,4.1,4.4,4.6,4.5,4.5,4.7,4,3.9,4.2,,0
11,0.1842890743,1,2,2,6,2,2,2,0,17.7611111111111,20,11,0,52,2016,3.3,3.2,3.6,3.2,4,3.5,3.7,4.1,3.3,3.3,3.4,3.3,,0
11,0.9952177055,1,2,2,8,1,2,1,0,17.7888888888889,17,11,0,44.7,2016,3.2,3.6,3.5,3.7,4.3,4.4,4.4,3.8,4.5,3.8,3.3,3.4,,0
11,0.9475477974,1,1,9,2,4,4,2,4,18.2027777777778,16,11,0,46.23,2016,3.9,4.3,4,4,4,4.5,4.7,4.4,4.6,4.1,4.1,4.3,,0
11,0.6250942156,1,1,9,2,3,3,1,0,17.1555555555556,18,11,2,0,2016,3.5,4.1,3.7,3.8,3.7,4.4,4.2,4.6,4.7,3.8,3.9,4.1,,0
6,0.3697893643,3,2,1,6,3,1,2,0,16.8972222222222,12,8,1,14.35,2016,3.6,3.3,3.5,3.8,3.4,4.1,3.7,3.6,3.1,3.8,3.7,1,,0
6,0.5142198437,1,2,1,8,1,1,1,0,17.6388888888889,12,7,3,35,2016,4.5,3.5,4.1,4.5,4.4,4.2,3.7,3.8,4.4,4,3.7,1,,0
6,0.5340890444,1,1,2,8,2,2,2,0,16.9138888888889,11,7,1,56,2016,3.5,2.7,3.1,3.2,3.4,3.4,3.1,3,1.9,3.3,3.1,1,,0
6,0.5303498374,1,2,2,2,1,2,2,0,17.6638888888889,12,8,0,0,2016,3.5,3.1,3,3.4,2.5,4.2,3.4,3.2,3.3,3.4,3.4,1,,0
6,0.3475617952,3,2,2,8,3,3,2,0,17.5166666666667,12,7,1,0,2016,3.4,3.3,3.7,3.2,4.2,3.8,3.5,3.8,4.3,3.6,3.3,1,,0
6,0.1636981321,3,1,2,8,3,3,2,0,16.9694444444444,12,7,1,54,2016,3.8,3.6,4,3.5,4.3,3.7,3.6,3.5,3.7,3.8,3.7,1,,0
6,0.4431970070,1,1,9,8,2,2,2,0,18.2666666666667,12,7,2,0,2016,3.8,3.5,3.6,4.3,3.6,3.8,3.7,3.1,3,3.9,3.7,1,,0
6,0.2584038363,3,1,9,8,1,6,2,0,17.6666666666667,12,8,0,0,2016,3.4,3.1,3,3.8,3.6,3.7,3.8,3.3,3,3.8,3.7,1,,0
6,0.2711400142,1,1,2,2,3,1,2,0,17.8416666666667,12,8,0,0,2016,3.4,3.6,3.5,3.5,3.1,3.8,4,3.8,3.1,3.2,3.7,1,,0
6,2.1902484186,1,2,3,6,3,3,3,1,16.8333333333333,12,7,2,0,2016,3.1,3.1,3.6,2.9,3.2,3.5,3.8,3.4,3.1,3.9,3.7,1,,0
6,0.6950130564,1,1,2,8,3,3,2,0,17.0916666666667,11,8,0,53,2016,4.8,3.8,4.2,4.5,4.3,3.7,4.2,3.9,4,4.3,4.3,1,,0
6,0.6233880929,1,1,2,2,2,2,2,0,16.7305555555556,12,7,1,46.5,2016,3.6,3,4.1,3.9,3.4,3.5,3.4,3.2,3.4,3.8,3.6,1,,0
6,0.1779125225,1,1,1,8,3,3,2,2,16.9805555555556,12,8,1,10,2016,3.3,3.4,1.8,4,3.8,3.8,3.6,3.5,3.2,3.7,3.3,1,,0
6,0.1756249899,3,2,2,2,1,1,2,0,16.7194444444444,11,7,0,30.63,2016,3,3.1,3.6,3.5,4.3,4,3.3,3.6,4.1,3.3,3.4,1,,0
6,0.1073057415,1,2,9,8,3,3,2,0,16.2277777777778,12,8,2,0,2016,3,3.2,3.9,3.7,3.6,3.9,3.9,3.7,3.1,2.7,3.5,1,,0
6,0.1073057415,1,2,9,2,3,3,2,0,16.8638888888889,12,8,2,0,2016,3,3.2,4.1,3.6,3.6,4,3.4,3.9,3.9,2.7,3.5,1,,0
6,0.2714662852,1,2,2,2,1,1,2,0,18.9388888888889,11,8,0,0,2016,3.1,3.4,3.1,3.2,3.7,4.1,3.1,3.3,3.7,2.6,3.2,1,,0
6,0.1581526898,1,1,9,8,1,1,2,0,17.6194444444444,11,8,0,32,2016,3.6,3.3,5,4.4,4.4,3.8,4,4.6,4.2,3.8,3.9,1,,0
6,0.4595637648,3,2,1,8,1,6,2,0,16.6750000000000,12,8,0,31,2016,3.3,3.6,3.9,3.5,3.7,3.7,3.3,3.3,3.4,3.1,3.9,1,,0
6,1.2282327674,1,1,9,8,4,4,1,0,17.0055555555556,12,7,0,0,2016,3,3.5,4.3,3.9,4,3.7,3.9,4.1,3.7,3.1,3.9,1,,0
6,0.6275106862,1,2,1,2,1,1,1,0,18.8694444444444,13,8,0,9.6,2016,3.6,3.1,3.8,3.6,3.2,4,4.2,3.4,3.2,2.7,3.8,1,,0
6,0.2361801518,1,2,2,2,3,3,2,0,17.8694444444444,11,7,1,50.5,2016,3.1,3,4.2,3,3,4.3,4,3.4,3,3,3.1,1,,0
6,0.7995775886,1,2,2,7,6,6,2,0,17.0722222222222,13,7,0,11.12,2016,3,3,3.3,3,3.1,3.9,3.4,3.5,3,3,3.4,1,,0
6,0.7498156075,1,1,2,8,2,2,1,0,19.8638888888889,14,7,0,45,2016,3.1,3.3,3.7,3.6,3.1,3.8,3.8,3.4,3.6,3.3,3.8,1,,0
7,0.4449915358,1,2,2,7,2,2,2,0,16.6583333333333,13,8,1,0,2016,3.1,3,3.8,3.8,3.7,4.1,3.8,3.8,4.7,2.6,3.6,1,,0
7,0.6636958121,1,2,9,6,1,6,2,0,16.4722222222222,13,8,0,0,2016,3.5,3.8,4.5,3.9,3.9,4.3,3.6,4.3,5,3.5,3.5,1,,0
7,0.6066036974,3,2,2,2,2,2,2,0,17.7944444444444,12,8,0,60,2016,3.3,3.6,4.4,4.1,3.6,4.1,4.1,4.1,4.2,3.8,4.1,1,,0
7,0.8558850608,3,1,2,8,3,3,2,0,19.4250000000000,13,8,0,2,2016,3,3.4,3.9,3.9,3.8,3.2,3.7,3.8,3.3,3.1,3.6,1,,0
7,0.3944137427,3,2,2,8,2,2,2,0,17.0361111111111,13,8,1,25.0,2016,3.3,3.2,4.3,3.8,3.3,4.4,3.5,3.9,3.9,3.8,3.6,1,,0
7,0.0425129974,3,2,2,8,1,1,2,0,16.3833333333333,13,8,0,40,2016,3,3.4,4,3.9,2.5,3.9,3.9,3.5,3.4,3.4,3.6,1,,0
7,0.1526047044,1,2,2,2,3,3,2,0,16.9500000000000,13,8,1,58,2016,3.1,3.4,4.8,3.8,3.8,4.2,3.9,4.1,3.6,3.5,3.6,1,,0
7,0.2726487877,1,2,9,8,3,3,2,0,16.1277777777778,12,8,0,0,2016,3,3,3.9,3.6,3,4.2,3.6,3.3,3,3,3.6,1,,0
7,0.4125289801,1,1,2,2,1,1,2,0,16.7444444444444,12,8,1,0,2016,3.4,3.2,4.6,4,3.5,3.6,4.1,4.1,3.7,3.2,3.4,1,,0
7,0.0588468680,1,2,9,2,2,2,2,4,17.3416666666667,14,8,0,34,2016,3.1,3.9,4.1,4.3,4,3.5,3.9,3.8,4.2,3.1,4.2,1,,0
7,0.4298222849,1,2,9,6,2,2,2,0,17.6361111111111,14,8,0,0,2016,3,3,3.6,3.3,3.9,3.8,3,3.1,3.3,2.2,3.2,1,,0
